Blink_x,Blink_y,Blink_n_x,Blink_n_y,Perclos_x,Perclos_y,Entropy_x,Entropy_y,Fatigue_x,Fatigue_y,Fatigue_Message_x,Fatigue_Message_y
10.058454036712646,0.33768994801574487,0,0,0,0,0.0,0.0,0.0,0.0,600.0066268444061,Alert
16.838359832763672,0.25600655671454253,,,,,600.1384093761444,0.02591196829494885,600.0066268444061,0.0,,
19.17481303215027,0.35182159205977104,,,,,600.6395235061646,0.01961419707053831,604.1886179447174,4.077361719354848,,
37.48767852783203,0.26978167074066006,,,,,601.1395444869995,0.009020864659184509,604.6996760368347,9.733300157034508,,
44.68502402305603,0.2794129773165162,,,,,601.6547961235046,0.0,605.2063066959381,13.215137354747363,,
67.5200445652008,0.2534635768804867,,,,,602.1571841239929,0.0,605.7033889293671,0.0,,
75.93508195877075,0.254156996633204,,,,,602.6710314750671,0.020325020446737493,612.8120231628418,7.343267291482447,,
83.30809259414673,0.26246580424531546,,,,,603.1944949626923,0.014181557924238086,613.3129570484161,17.78451913683531,,
93.44914507865906,0.272134330059449,,,,,603.6846444606781,0.03459332766528356,613.8094844818115,20.0,,
102.5083978176117,0.2985709488857173,,,,,604.1886179447174,0.20608004451354178,685.4564523696899,18.729334676657643,,
107.64433526992798,0.31751787608379756,,,,,604.6996760368347,0.2544896692302696,685.9589095115662,20.0,,
110.05660319328308,0.3101873473115302,,,,,605.2063066959381,0.28429098936896113,686.4596009254456,18.924027205072402,,
132.71184611320496,0.24197346570540212,,,,,605.7033889293671,0.08879279700633225,686.9729225635529,0.0,,
137.56394982337952,0.2503218542328348,,,,,606.2095782756805,0.04546305357104993,687.4697647094727,3.4159379177005356,,
142.6399507522583,0.31923529751483876,,,,,606.7129113674164,0.06064526843669635,688.0785837173462,6.370851384945566,,
163.85663414001465,0.29034487817402155,,,,,607.2120881080627,0.06928953620517711,688.5801222324371,7.3504569831958655,,
177.23419976234436,0.28444930111766337,,,,,607.7429127693176,0.03595149511272902,691.1352744102478,9.13772392905221,,
199.44321870803833,0.28988707735590624,,,,,608.231910943985,0.05210857657406873,691.6464388370514,16.834374157158805,,
203.48210668563843,0.275724156839357,,,,,608.7378752231598,0.060226340296500785,692.1480453014374,16.908118065282878,,
210.0407853126526,0.28352686378608183,,,,,609.2575409412384,0.11294804146498011,692.6616938114166,20.0,,
214.3857831954956,0.28761675771563083,,,,,609.7674670219421,0.07949315842770896,693.17085313797,13.817380978403824,,
221.0059130191803,0.3156666064003351,,,,,610.2729070186615,0.04467518301836329,693.6755743026733,13.890429114365492,,
235.47990322113037,0.3136566564034855,,,,,610.7735025882721,0.014422760588875608,694.1860771179199,14.074383119985367,,
238.20381116867065,0.2953207339076337,,,,,611.2893359661102,0.05208632392415827,696.2065045833588,20.0,,
246.79161286354065,0.2837734021390419,,,,,611.7899212837219,0.056623873520805196,706.3217043876648,18.596929749986643,,
265.2336173057556,0.2595783409600209,,,,,612.3121812343597,0.06492559805714157,706.8313019275665,8.997280154809015,,
272.3388924598694,0.2707135740195541,,,,,612.8120231628418,0.2340331887793461,707.3311583995819,0.0,,
298.1232635974884,0.3196358182345308,,,,,613.3129570484161,0.3234006896769932,709.8560419082642,10.042705345220995,,
299.6873002052307,0.2528488677414666,,,,,613.8094844818115,0.36401260165565663,710.3721776008606,3.4893632480750325,,
