Blink_x,Blink_y,Blink_n_x,Blink_n_y,Perclos_x,Perclos_y,Entropy_x,Entropy_y,Fatigue_x,Fatigue_y,Fatigue_Message_x,Fatigue_Message_y
4.175219774246216,0.31487716687152495,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.771786212921143,Alert
7.9474546909332275,0.2836731980194539,12.799155712127686,1,12.799155712127686,0.06729230086008707,10.067611455917358,0.3852433510144264,6.771786212921143,0.0,,
,,16.059346199035645,2,16.059346199035645,0.09826625188191732,10.58773684501648,0.4782529648844924,10.067611455917358,20.0,,
,,,,,,11.097694396972656,0.4046055019726498,11.592036247253418,15.787098938448501,,
,,,,,,11.592036247253418,0.2965021802183636,12.092374801635742,0.0,,
,,,,,,12.092374801635742,0.14785175003784823,12.799155712127686,19.01950557428561,,
,,,,,,12.60813021659851,0.10233590097201872,13.11838173866272,27.29703719508808,,
,,,,,,13.11838173866272,0.2342841422039319,13.620400190353394,39.01950557428561,,
,,,,,,13.620400190353394,0.3408253508521992,14.636558532714844,34.81633302733032,,
,,,,,,14.12640643119812,0.33322410430660976,15.157072305679321,28.728779965458774,,
,,,,,,14.636558532714844,0.29658278261066773,15.661417245864868,39.01950557428561,,
,,,,,,15.157072305679321,0.24614637372085169,16.059346199035645,70.0,,
,,,,,,15.661417245864868,0.3764774013028811,,,,
,,,,,,16.17608332633972,0.4219154520638131,,,,
