Blink_x,Blink_y,Blink_n_x,Blink_n_y,Perclos_x,Perclos_y,Entropy_x,Entropy_y,Fatigue_x,Fatigue_y,Fatigue_Message_x,Fatigue_Message_y
3.4747517108917236,0.2880779084622034,0,0,0,0,0.0,0.0,0.0,0.0,36.65670299530029,Alert
7.136248826980591,0.2642020942975972,,,,,44.385504961013794,0.2596639291908216,36.65670299530029,0.0,,
9.91376781463623,0.22187358094078102,,,,,44.89959955215454,0.26384062280795817,44.385504961013794,11.340810775335704,,
12.471078395843506,0.255374084718183,,,,,45.40185213088989,0.29402286164211255,44.89959955215454,11.84492763411216,,
18.954262733459473,0.2737952992856421,,,,,45.90482234954834,0.29402286164211255,45.40185213088989,15.487851158473038,,
48.37398672103882,0.22875575806960927,,,,,46.40534210205078,0.29402286164211255,46.912187814712524,4.569118865422799,,
,,,,,,46.912187814712524,0.20355931399109406,47.93499159812927,8.659552878601184,,
,,,,,,47.422406911849976,0.20355931399109406,48.4266517162323,20.0,,
,,,,,,47.93499159812927,0.23744925307312803,57.54631066322327,11.121583567274605,,
,,,,,,48.4266517162323,0.38035000339092706,58.064939975738525,0.0,,
,,,,,,48.944746255874634,0.394711241266952,58.5776424407959,12.37356980292217,,
,,,,,,49.453081369400024,0.44763464352433147,59.07901620864868,14.369606829747825,,
,,,,,,49.96719765663147,0.44763464352433147,59.58640909194946,7.320493735917437,,
,,,,,,50.4935519695282,0.42706862804776335,60.09166407585144,0.455529222969826,,
,,,,,,50.99670124053955,0.4879244773555269,60.594228744506836,6.908362963801706,,
,,,,,,51.50188994407654,0.4879244773555269,61.094208002090454,2.3429146039893345,,
,,,,,,51.99738097190857,0.4879244773555269,61.5951771736145,0.0,,
,,,,,,52.51252460479736,0.4879244773555269,80.87085771560669,4.1872858570124505,,
,,,,,,53.00979137420654,0.4879244773555269,81.37306785583496,20.0,,
,,,,,,53.52201509475708,0.4879244773555269,,,,
,,,,,,54.020939111709595,0.4879244773555269,,,,
,,,,,,54.52853035926819,0.4879244773555269,,,,
,,,,,,55.03266644477844,0.4879244773555269,,,,
,,,,,,55.53517198562622,0.4879244773555269,,,,
,,,,,,56.03847646713257,0.5346708549096144,,,,
,,,,,,56.54610323905945,0.4698569278485132,,,,
,,,,,,57.04887056350708,0.4111519701264996,,,,
,,,,,,57.54631066322327,0.2578475946154737,,,,
,,,,,,58.064939975738525,0.13510488799776887,,,,
,,,,,,58.5776424407959,0.26822051277548864,,,,
,,,,,,59.07901620864868,0.2847580178487078,,,,
,,,,,,59.58640909194946,0.22635492112043365,,,,
,,,,,,60.09166407585144,0.16947752659589976,,,,
,,,,,,60.59323048591614,0.22294034782189487,,,,
,,,,,,61.094208002090454,0.18511483436837528,,,,
,,,,,,61.5951771736145,0.16410303299944273,,,,
,,,,,,62.10632061958313,0.04963625593364965,,,,
,,,,,,62.61199951171875,0.06094889528917202,,,,
,,,,,,63.11337471008301,0.05827420101716663,,,,
,,,,,,63.61333990097046,0.12584882934625308,,,,
,,,,,,64.12083530426025,0.1547409917172674,,,,
,,,,,,64.62803626060486,0.13772192954768192,,,,
,,,,,,65.15400862693787,0.09299043427229658,,,,
,,,,,,65.65020442008972,0.09782811341035302,,,,
,,,,,,66.15005040168762,0.10330316361433084,,,,
,,,,,,66.66182446479797,0.10330316361433084,,,,
,,,,,,67.16788911819458,0.10330316361433084,,,,
,,,,,,67.66405057907104,0.10330316361433084,,,,
,,,,,,68.17672085762024,0.10330316361433084,,,,
,,,,,,68.68771862983704,0.10330316361433084,,,,
,,,,,,69.19031953811646,0.10330316361433084,,,,
,,,,,,69.7069046497345,0.10330316361433084,,,,
,,,,,,70.20577216148376,0.10330316361433084,,,,
,,,,,,70.71934843063354,0.106640556232936,,,,
,,,,,,71.21955442428589,0.030732047277493513,,,,
,,,,,,71.72752809524536,0.04429041370481421,,,,
,,,,,,72.23341345787048,0.037893088795165245,,,,
,,,,,,72.74889063835144,0.037893088795165245,,,,
,,,,,,73.2740650177002,0.04795926238983583,,,,
,,,,,,73.77934885025024,0.047624500160719285,,,,
,,,,,,74.27641439437866,0.04203187324915082,,,,
,,,,,,74.77481889724731,0.04203187324915082,,,,
,,,,,,75.27942371368408,0.03346474173787123,,,,
,,,,,,75.77682399749756,0.03346474173787123,,,,
,,,,,,76.29030227661133,0.05163941755441154,,,,
,,,,,,76.80516624450684,0.050512226642967645,,,,
,,,,,,77.3072030544281,0.08622496518476605,,,,
,,,,,,77.81392407417297,0.1299709282388224,,,,
,,,,,,78.314945936203,0.15658395922731805,,,,
,,,,,,78.83324027061462,0.11804201659637081,,,,
,,,,,,79.3317346572876,0.08541482148279078,,,,
,,,,,,79.84253430366516,0.14397186975898812,,,,
,,,,,,80.3557460308075,0.1414726507227041,,,,
,,,,,,80.87085771560669,0.20039576279998672,,,,
,,,,,,81.37306785583496,0.3681630591855254,,,,
,,,,,,81.88651156425476,0.5214776549698781,,,,
,,,,,,82.39682745933533,0.5669706690806529,,,,
,,,,,,82.8951666355133,0.5765214103563348,,,,
,,,,,,83.40032744407654,0.5765214103563348,,,,
,,,,,,83.89354014396667,0.5765214103563348,,,,
,,,,,,84.39871716499329,0.5765214103563348,,,,
,,,,,,84.9100456237793,0.48699101438888315,,,,
,,,,,,85.41202020645142,0.41703339799690964,,,,
,,,,,,85.92244625091553,0.41703339799690964,,,,
,,,,,,86.4286687374115,0.41703339799690964,,,,
,,,,,,86.93742203712463,0.41703339799690964,,,,
,,,,,,87.43300271034241,0.41703339799690964,,,,
,,,,,,87.93854999542236,0.41703339799690964,,,,
,,,,,,88.43747138977051,0.41703339799690964,,,,
,,,,,,88.95370435714722,0.41703339799690964,,,,
,,,,,,89.44805455207825,0.41703339799690964,,,,
,,,,,,89.95070290565491,0.41703339799690964,,,,
,,,,,,90.45344734191895,0.41703339799690964,,,,
,,,,,,90.95972418785095,0.41703339799690964,,,,
,,,,,,91.4706757068634,0.41703339799690964,,,,
,,,,,,91.97250032424927,0.41703339799690964,,,,
,,,,,,92.48250222206116,0.41703339799690964,,,,
,,,,,,93.00011277198792,0.41703339799690964,,,,
,,,,,,93.50035858154297,0.41703339799690964,,,,
,,,,,,94.00301384925842,0.41703339799690964,,,,
,,,,,,94.50962996482849,0.41703339799690964,,,,
,,,,,,95.01959919929504,0.41703339799690964,,,,
,,,,,,95.53066492080688,0.41703339799690964,,,,
,,,,,,96.02602195739746,0.41703339799690964,,,,
,,,,,,96.53707385063171,0.4023442520556122,,,,
,,,,,,97.04359173774719,0.5043688888366495,,,,
,,,,,,97.54689741134644,0.5216121739766977,,,,
,,,,,,98.06591534614563,0.5216121739766977,,,,
,,,,,,98.57218647003174,0.5216121739766977,,,,
,,,,,,99.07296657562256,0.5216121739766977,,,,
,,,,,,99.58447694778442,0.5216121739766977,,,,
,,,,,,100.10682487487793,0.5216121739766977,,,,
