EAR_x,EAR_y,Blink_x,Blink_y,Blink_n_x,Blink_n_y,Perclos_x,Perclos_y,Entropy_x,Entropy_y,Fatigue_x,Fatigue_y,Fatigue_Message_x,Fatigue_Message_y
0.8946099281311035,0.4421475425760403,2.9119303226470947,0.27705856135452217,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,300.01252818107605,Alert
0.9295177459716797,0.4316752903657298,6.51140570640564,0.23060751595547382,300.5577161312103,3,300.5577161312103,0.10995086828867594,300.468537569046,0.006848984661601972,300.01252818107605,0.0,304.00205516815186,Sleepy
0.9597125053405762,0.43029054571116543,55.03883671760559,0.37979140886264157,301.31906819343567,2,301.31906819343567,0.10680743853251139,300.97627353668213,0.09398561384394,300.5577161312103,50.0,331.50263118743896,Alert
0.9853944778442383,0.426732113303669,56.11643648147583,0.2886351177260639,308.4951765537262,3,308.4951765537262,0.1103985627492269,301.47963857650757,0.12446587076930304,303.48693656921387,53.71097909240544,445.9806454181671,Rather Alert
1.0074365139007568,0.430605430169146,63.727558851242065,0.39466883905788436,321.7148959636688,2,321.7148959636688,0.07236444155375163,301.9791193008423,0.10319488106002539,304.00205516815186,54.93434966349394,447.88175106048584,Lightly sleepy
1.0282783508300781,0.4125969629670354,69.98498392105103,0.2798568997625201,328.5422875881195,1,328.5422875881195,0.0035911242167154947,302.48533940315247,0.016494975880274182,304.51149582862854,50.0,450.3115293979645,Sleepy
1.048227310180664,0.42989434406163235,70.9108076095581,0.2362399128686383,331.530558347702,2,331.530558347702,0.04458334445953369,302.98653864860535,0.13608807196267203,309.1166453361511,62.25442463575075,504.852924823761,Alert
1.0702381134033203,0.4282135712629299,77.12056589126587,0.25533922096230915,334.2085156440735,3,334.2085156440735,0.04817446867624919,303.48693656921387,0.18034031050626187,309.62755966186523,62.54247773436466,539.4323990345001,Rather Alert
1.104508399963379,0.4233608656309108,79.82180881500244,0.292746719714571,338.39335441589355,2,338.39335441589355,0.04458334445953369,304.00205516815186,0.1896449886384689,310.1449706554413,50.0,541.6547875404358,Lightly sleepy
1.1364243030548096,0.4241038149160572,113.53515696525574,0.24312900986375818,350.1752941608429,3,350.1752941608429,0.05695672035217285,304.51149582862854,0.03961847430090261,321.7148959636688,29.74254351222202,544.7106690406799,Sleepy
1.1689231395721436,0.4509223732027985,116.57747507095337,0.24699830352411578,360.47214794158936,2,360.47214794158936,0.015964500109354653,305.0256972312927,0.023852830480917048,324.88614892959595,34.152865193444455,556.4517323970795,Very Sleepy
1.2004530429840088,0.43032317415991056,145.15442156791687,0.23306862114202584,362.95291328430176,3,362.95291328430176,0.020220502217610677,305.54047560691833,0.016384749588997896,325.39486718177795,37.78403963729843,564.6032729148865,Extremely Sleepy
1.2336995601654053,0.4500422141828796,156.32147431373596,0.37153328203848457,364.10657477378845,2,364.10657477378845,0.016629378000895183,306.0585491657257,0.023927889381737483,325.91088914871216,29.74254351222202,599.6175727844238,Very Sleepy
1.2829818725585938,0.43179412753285906,159.21666955947876,0.2837629829364673,379.4240710735321,3,379.4240710735321,0.03155590693155925,306.56926226615906,0.04043548251542907,328.5422875881195,0.0,608.7730326652527,Sleepy
1.312150001525879,0.4319722733071616,164.09356904029846,0.2702168165418914,379.7330114841461,2,379.7330114841461,0.019182531038920085,307.07746863365173,0.08152341172001187,330.48914432525635,12.254548640845142,616.4323229789734,Alert
1.3420708179473877,0.4251751966195281,165.16791605949402,0.3091149757211165,390.1029007434845,3,390.1029007434845,0.026077580451965333,307.5778851509094,0.1188052728520343,331.00245571136475,3.208468403972198,687.7407908439636,Rather Alert
1.374983310699463,0.4297275547584375,165.50319290161133,0.3019035786028039,390.78466796875,4,390.78466796875,0.04049098491668701,308.09024810791016,0.09954078209323586,331.50263118743896,0.0,690.3828852176666,Lightly sleepy
1.405900239944458,0.42749721024722276,173.85361051559448,0.27531748442857645,392.8728392124176,3,392.8728392124176,0.03623498280843099,308.6045825481415,0.15009914114698453,332.53153681755066,6.215691767032019,694.415785074234,Sleepy
1.438812494277954,0.4421664130716543,177.45322346687317,0.2581656180980586,398.71937012672424,4,398.71937012672424,0.04123323758443197,309.1166453361511,0.24531981287416382,333.0329077243805,11.010886002266247,707.2345089912415,Very Sleepy
1.4722323417663574,0.4259184160395861,183.22857809066772,0.3436017173971224,400.73795890808105,5,400.73795890808105,0.058258922894795735,309.62755966186523,0.24751067918313718,333.5458724498749,1.407179267524521,724.7453601360321,Sleepy
1.5034511089324951,0.4246573837922638,184.2058961391449,0.28800102930172816,407.39124298095703,4,407.39124298095703,0.043332393964131674,310.1449706554413,0.10321429587282616,334.0572352409363,0.0,741.2492201328278,Alert
1.5356507301330566,0.4329079627577475,219.56655764579773,0.21839277877468102,419.9828152656555,3,419.9828152656555,0.03643734455108642,310.6562166213989,0.04742712413889169,334.2085156440735,3.086220001304185,746.2605431079865,Rather Alert
1.5665295124053955,0.3966488528550851,225.4866213798523,0.26003333090680025,420.3846912384033,2,420.3846912384033,0.022023940086364747,311.1700177192688,0.1058304327034747,334.5711770057678,14.91304893153604,747.8973717689514,Sleepy
1.5993785858154297,0.39051555716320435,227.74947118759155,0.2590965895663208,424.9255895614624,3,424.9255895614624,0.057897671063741045,311.67013478279114,0.10406253418399453,335.0837240219116,11.45821140281575,761.5639061927795,Very Sleepy
1.6482765674591064,0.38422679109015556,232.33621048927307,0.3846308262142246,426.1220726966858,4,426.1220726966858,0.06218224366505941,312.18098187446594,0.11767831979251764,335.59766840934753,3.587661402511433,773.9210402965546,Extremely Sleepy
1.6793739795684814,0.3731327337961293,240.5111768245697,0.33195831511486357,428.4779713153839,3,428.4779713153839,0.05718398888905843,312.69499135017395,0.04752605521381485,336.10242533683777,3.086220001304185,798.483380317688,Very Sleepy
1.7099428176879883,0.41642323601705383,241.28309631347656,0.3187377445311942,430.2838432788849,2,430.2838432788849,0.04015830357869466,313.1953909397125,0.09655936111669261,338.39337134361267,0.0,808.9298298358917,Sleepy
1.7462005615234375,0.4365916041634406,243.3287353515625,0.2125925177635778,430.9793469905853,3,430.9793469905853,0.04658255577087402,313.6965639591217,0.11164567523127988,342.76523065567017,0.96789178575027,823.2795617580414,Alert
1.776599407196045,0.4503231673751883,243.77936363220215,0.20455090824211117,436.2586386203766,4,436.2586386203766,0.11921846866607666,314.20976305007935,0.07619647897903764,343.26729369163513,0.0,854.9786536693573,Rather Alert
1.8059484958648682,0.43755937293252734,244.5886628627777,0.2335242364883953,447.88175106048584,5,447.88175106048584,0.12280959288279215,314.7212107181549,0.09053413786043354,349.3643810749054,3.6999607400920143,856.5602951049805,Lightly sleepy
1.8389723300933838,0.46687598923387036,247.14175629615784,0.28536078725166614,449.1885335445404,6,449.1885335445404,0.12544708251953124,315.22500586509705,0.0900213515056007,349.86752557754517,13.424540621650252,860.4416859149933,Sleepy
1.872459888458252,0.44619960257863833,248.3662748336792,0.362040073875096,451.3936984539032,7,451.3936984539032,0.14247276782989501,315.73677134513855,0.12366299698870697,350.1755392551422,26.188429259178715,869.6080553531647,Very Sleepy
1.9037957191467285,0.45647052870884475,248.8966417312622,0.3395596704018013,454.7825872898102,6,454.7825872898102,0.10659903685251872,316.24887800216675,0.13337044261286948,350.37000036239624,32.76388863752847,880.5695385932922,Extremely Sleepy
1.9350323677062988,0.46272218327971126,249.10452389717102,0.37318378180298695,455.7573199272156,5,455.7573199272156,0.10231446425120036,316.76084327697754,0.05790795288392775,351.37765979766846,29.942288185837686,909.9909479618073,Very Sleepy
1.9666309356689453,0.46804151596909416,249.59719109535217,0.34702510745612364,458.9289667606354,6,458.9289667606354,0.11672786871592204,317.26162981987,0.022789262975612457,351.8899509906769,19.728108712278704,917.2874228954315,Sleepy
1.998382329940796,0.4439320075583369,251.3742163181305,0.3523221652249653,460.38362193107605,5,460.38362193107605,0.11030361652374268,317.7711715698242,0.010665227502240266,352.4018726348877,15.564511891642073,927.6192548274994,Alert
2.0482826232910156,0.46604659078493615,251.43757319450378,0.3494844230420523,464.0470793247223,4,464.0470793247223,0.037667703628540036,318.27976727485657,0.053350286617937115,352.9038715362549,12.763888637528463,1185.7668459415436,Rather Alert
2.079267978668213,0.4519487139524169,252.8804702758789,0.3597014589705664,464.27067852020264,5,464.27067852020264,0.05406174659729004,318.7822003364563,0.04599003540404237,356.45258378982544,12.948213920655713,1192.7258520126343,Lightly sleepy
2.110795021057129,0.4548767898451316,253.62229466438293,0.3686435556596048,468.9336178302765,6,468.9336178302765,0.1086182435353597,319.29358863830566,0.04471953180792375,356.9584836959839,13.710468766101176,1195.1575725078583,Sleepy
2.1449949741363525,0.4497037187537005,256.65732645988464,0.3721003123300688,473.7017331123352,7,473.7017331123352,0.11161096890767415,319.8026750087738,0.033418997632588404,357.4723834991455,12.763888637528463,1205.7781519889832,Very Sleepy
2.1784462928771973,0.44591164514668413,257.14855551719666,0.38038031866860017,477.7764320373535,6,477.7764320373535,0.10801984469095866,320.3055326938629,0.03450808026212954,360.47214794158936,0.0,1215.1299674510956,Extremely Sleepy
2.205742120742798,0.4457188331926819,258.51690912246704,0.3998719493040956,479.08211874961853,5,479.08211874961853,0.10538235505421957,320.81491470336914,0.02563949023516577,362.5694010257721,1.0739859558669185,1258.1239395141602,Very Sleepy
2.2380740642547607,0.43830052448443235,258.98965787887573,0.31955791632672587,480.87098574638367,4,480.87098574638367,0.0883566697438558,321.3287582397461,0.01955899080374178,363.08207845687866,12.488338145844029,1262.7418932914734,Sleepy
2.270665407180786,0.43236264256441925,260.9906816482544,0.2358377986024349,488.52308082580566,3,488.52308082580566,0.07394326527913411,321.82861161231995,0.005240669915562213,363.5965769290924,8.67141543956992,1277.7750449180603,Alert
2.3025624752044678,0.41909932848780274,264.09530210494995,0.257569966164654,493.0765926837921,4,493.0765926837921,0.07822783788045247,322.336546421051,0.010983314507935174,364.10657477378845,9.05432329150159,1288.4458799362183,Rather Alert
2.3324828147888184,0.45707280348379575,264.7654595375061,0.2529762573444374,493.8356935977936,3,493.8356935977936,0.061833794911702475,322.85233759880066,0.016081857371597036,364.61952686309814,0.0,1289.1442210674286,Lightly sleepy
2.3673884868621826,0.4461404320799054,266.63741183280945,0.29479565888953074,494.1485245227814,4,494.1485245227814,0.06985334555308025,323.3513069152832,0.019930262002404102,377.36698722839355,7.374385598277167,1297.1302955150604,Sleepy
2.415261745452881,0.43949661911936805,271.31237626075745,0.26564743884642983,497.3064932823181,3,497.3064932823181,0.015296848615010579,323.86359214782715,0.04200729131080386,377.8789162635803,20.0,1308.084717988968,Very Sleepy
2.4461781978607178,0.4251107041189597,291.71212577819824,0.3623795871961599,499.4482707977295,4,499.4482707977295,0.021689097086588543,324.3705449104309,0.1121693423856708,378.394238948822,15.977893594465904,1325.6569979190826,Sleepy
2.4776365756988525,0.44347915699197216,298.528315782547,0.328099502604784,503.6270401477814,3,503.6270401477814,0.018696371714274088,324.88614892959595,0.18565935107080378,378.9055321216583,6.728627075399212,1329.6642808914185,Very Sleepy
2.51344895362854,0.4285543794999631,308.38641142845154,0.2595260764052407,506.5106317996979,4,506.5106317996979,0.0544173796971639,325.39486718177795,0.21327723745815985,379.41409969329834,0.0,1330.7539794445038,Sleepy
2.5421395301818848,0.4126661909075932,330.46296429634094,0.3837938299091646,520.5686440467834,5,520.5686440467834,0.05741010506947835,325.91088914871216,0.13052212063221774,385.0396320819855,0.7435235489226066,1330.8316040039062,Very Sleepy
2.5773181915283203,0.4397329354303785,334.0946455001831,0.25944017164960165,521.1260242462158,6,521.1260242462158,0.06004759470621745,326.4178566932678,0.10421400930240363,385.54965829849243,0.0,1343.7428345680237,Sleepy
2.6081864833831787,0.4527838166587218,349.72436714172363,0.24756254834142194,522.7227396965027,5,522.7227396965027,0.05576302210489909,326.9300060272217,0.029245106386233136,387.08091616630554,10.61078208565467,1344.4065434932709,Very Sleepy
2.6405961513519287,0.44984050765737227,362.8644187450409,0.22629872457520062,523.799718618393,4,523.799718618393,0.04774347146352132,327.442688703537,0.030741689997799457,387.592187166214,10.41427736906408,1344.4740645885468,Sleepy
2.6714725494384766,0.43242981782549894,377.3778100013733,0.40915953355291373,527.4587154388428,3,527.4587154388428,0.04135122299194336,327.9532325267792,0.09797657237343926,388.1060929298401,20.0,1345.9315276145935,Very Sleepy
2.7030465602874756,0.4164307368048714,389.97744584083557,0.22868072740439327,528.9926362037659,4,528.9926362037659,0.061760385831197105,328.4547030925751,0.12857988165456463,388.61881160736084,19.871832795224233,1356.7782897949219,Extremely Sleepy
2.733820915222168,0.4614654575179985,390.3711233139038,0.22943945433285562,535.5517036914825,5,535.5517036914825,0.07080521583557128,328.9651689529419,0.06411840271222555,389.12939739227295,6.432829714025421,,
2.7846405506134033,0.4356291463557927,398.46703457832336,0.3444925249778401,535.9339380264282,6,535.9339380264282,0.08101141452789307,329.4794707298279,0.10751201335634925,389.6411852836609,0.0,,
2.8151893615722656,0.44514965305672693,400.2757873535156,0.25727564913728596,536.0203108787537,7,536.3243346214294,0.08400413990020753,329.988552570343,0.10502248382422741,390.1559090614319,11.346260711223746,,
2.8341376781463623,0.44514965305672693,424.7818946838379,0.37708391973163213,536.3243346214294,8,536.4029297828674,0.04828313191731771,330.48914432525635,0.24532075602868897,390.67166686058044,20.0,,
2.8800156116485596,0.3602557997442881,425.744252204895,0.25722181351551343,536.4029297828674,7,538.0716545581818,0.07065451145172119,331.00245571136475,0.17651832857832905,392.1979947090149,11.056479254433453,,
2.9119303226470947,0.27705856135452217,430.3711018562317,0.2624653715646208,538.0716545581818,8,539.4323990345001,0.08086071014404297,331.50263118743896,0.1314377114791031,392.7056612968445,2.341829260455377,,
2.94184947013855,0.29178805937091,434.0343608856201,0.3620746363360012,539.4323990345001,9,547.3420269489288,0.08990554014841716,332.0178861618042,0.14342988063482343,393.2079870700836,0.0,,
2.9727673530578613,0.3274938608980909,447.76293754577637,0.25406445821655754,547.3420269489288,10,548.8920431137085,0.10580542087554931,332.53153681755066,0.19939058505252916,396.2522039413452,0.30337177597053344,,
3.0066611766815186,0.32945843452921747,449.0725212097168,0.2526653653755413,548.8920431137085,11,550.4844155311584,0.10281269550323487,333.0329077243805,0.23586174104949764,396.76411867141724,6.514462060628556,,
