Blink_x,Blink_y,Blink_n_x,Blink_n_y,Perclos_x,Perclos_y,Entropy_x,Entropy_y,Fatigue_x,Fatigue_y,Fatigue_Message_x,Fatigue_Message_y
1.092048168182373,0.26843733147270143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.00048542022705,Alert
4.413034915924072,0.24882337563886403,20.032387495040894,4,20.032387495040894,0.024042224884033202,20.368818044662476,0.41024225529666203,20.00048542022705,0.0,27.480629682540894,Sleepy
9.352551698684692,0.2523507507497785,23.118780851364136,5,23.118780851364136,0.05492408275604248,20.874513387680054,0.31261861572766825,20.032387495040894,3.9060918515784637,32.05702996253967,Very Sleepy
13.481502771377563,0.24028549512247416,25.326670169830322,6,25.326670169830322,0.06247321764628092,21.38275384902954,0.29115370900266024,20.368818044662476,23.906091851578463,51.16340947151184,Sleepy
16.710866928100586,0.23179838480070852,27.153454780578613,7,27.153454780578613,0.069696044921875,21.89300799369812,0.22910647333882517,20.874513387680054,14.995065631544325,88.17345213890076,Alert
19.14920687675476,0.22061094304469775,28.17052125930786,8,28.17052125930786,0.07540915807088217,22.40058970451355,0.19704146884619234,21.38275384902954,12.86044571836388,176.36916303634644,Rather Alert
21.1540207862854,0.2394156976203894,31.104026556015015,7,31.104026556015015,0.06994912624359131,22.911248207092285,0.293437431313178,21.89300799369812,6.690036198181213,186.5874948501587,Lightly sleepy
22.082756757736206,0.23821976103758924,32.47146677970886,8,32.47146677970886,0.075594695409139,23.417907238006592,0.21970767347749764,22.40058970451355,3.9060918515784637,193.44293451309204,Sleepy
26.261191844940186,0.25165832837448077,34.41735005378723,7,34.41735005378723,0.07002239227294922,23.93306279182434,0.25492041470718374,22.911248207092285,13.087554980130488,208.46043705940247,Very Sleepy
37.629891872406006,0.24247465935106902,39.36232352256775,6,39.36232352256775,0.06619942982991536,24.436366081237793,0.21590174774757842,23.118780851364136,62.48915533843158,243.46520280838013,Sleepy
52.61831760406494,0.24555671368326687,43.48869323730469,5,43.48869323730469,0.057012502352396646,24.931998252868652,0.2488773842373524,23.417907238006592,55.156954398249916,248.51976871490479,Very Sleepy
